id,name,avg_resp_time,avg # comms per req,total pages,total requests,# awaiting response,# awaiting appeal,# fix required,# payment required,# rejected,# no responsive docs,# completed,# partially completed,# withdrawn
21607,"Alexandria, NE",0,0,0,0,0,0,0,0,0,0,0,0,0
24317,"Alexandria, ND",0,0,0,0,0,0,0,0,0,0,0,0,0
15246,"Alexandria, KS",0,0,0,0,0,0,0,0,0,0,0,0,0
3801,"Alexandria, NH",0,0,0,0,0,0,0,0,0,0,0,0,0
22479,"Alexandria Bay, NY",0,0,0,0,0,0,0,0,0,0,0,0,0
1040,"Alexandria County, VA",0,3,0,1,0,0,0,0,0,0,0,0,0
6780,"Alexandria Township, NJ",0,0,0,0,0,0,0,0,0,0,0,0,0
24691,"Alexanter, ND",0,0,0,0,0,0,0,0,0,0,0,0,0
7460,"Alexis, IL",0,0,0,0,0,0,0,0,0,0,0,0,0
21723,"Alexis, NE",0,0,0,0,0,0,0,0,0,0,0,0,0
26587,"Alfalfa County, OK",0,0,0,0,0,0,0,0,0,0,0,0,0
10632,"Alford, FL",0,0,0,0,0,0,0,0,0,0,0,0,0
446,"Alford, MA",0,8,1,1,0,0,0,0,0,1,0,0,0
12369,"Alfordsville, IN",0,0,0,0,0,0,0,0,0,0,0,0,0
22320,"Alfred, NY",0,0,0,0,0,0,0,0,0,0,0,0,0
6018,"Alfred, ME",0,0,0,0,0,0,0,0,0,0,0,0,0
19249,"Alfsborg, MN",0,0,0,0,0,0,0,0,0,0,0,0,0
17381,"Algansee, MI",0,0,0,0,0,0,0,0,0,0,0,0,0
24613,"Alger, ND",0,0,0,0,0,0,0,0,0,0,0,0,0
25588,"Alger, OH",0,0,0,0,0,0,0,0,0,0,0,0,0
16665,"Alger County, MI",0,0,0,0,0,0,0,0,0,0,0,0,0
21752,"Algernon, NE",0,0,0,0,0,0,0,0,0,0,0,0,0
19734,"Algoma, MS",0,0,0,0,0,0,0,0,0,0,0,0,0
17676,"Algoma, MI",0,0,0,0,0,0,0,0,0,0,0,0,0
8647,"Algoma, WI",0,0,0,0,0,0,0,0,0,0,0,0,0
8279,"Algona, WA",0,0,0,0,0,0,0,0,0,0,0,0,0
13794,"Algona, IA",0,0,0,0,0,0,0,0,0,0,0,0,0
17166,"Algonac, MI",0,0,0,0,0,0,0,0,0,0,0,0,0
7461,"Algonquin, IL",0,0,0,0,0,0,0,0,0,0,0,0,0
30513,"Algood, TN",0,0,0,0,0,0,0,0,0,0,0,0,0
3084,"Alhambra, CA",0,6,1,1,0,0,0,2,0,0,0,0,0
7462,"Alhambra, IL",0,0,0,0,0,0,0,0,0,0,0,0,0
23706,"Alice, ND",0,0,0,0,0,0,0,0,0,0,0,0,0
2792,"Alice, TX",0,0,0,0,0,0,0,0,0,0,0,0,0
24736,"Aliceton, ND",0,0,0,0,0,0,0,0,0,0,0,0,0
895,"Aliceville, AL",95,8,12,1,0,0,0,0,0,0,1,0,0
9901,"Alicia, AR",0,0,0,0,0,0,0,0,0,0,0,0,0
26665,"Aline, OK",0,0,0,0,0,0,0,0,0,0,0,0,0
27433,"Aliquippa, PA",0,0,0,0,0,0,0,0,0,0,0,0,0
3085,"Aliso Viejo, CA",0,0,0,0,0,0,0,0,0,0,0,0,0
6019,"Allagash, ME",0,0,0,0,0,0,0,0,0,0,0,0,0
9426,"Allakaket, AK",0,0,0,0,0,0,0,0,0,0,0,0,0
13189,"Allamakee County, IA",0,0,0,0,0,0,0,0,0,0,0,0,0
6781,"Allamuchy, NJ",0,0,0,0,0,0,0,0,0,0,0,0,0
30350,"Allardt, TN",0,0,0,0,0,0,0,0,0,0,0,0,0
16751,"Allegan, MI",0,0,0,0,0,0,0,0,0,0,0,0,0
16666,"Allegan County, MI",0,0,0,0,0,0,0,0,0,0,0,0,0
29027,"Allegany, PA",0,0,0,0,0,0,0,0,0,0,0,0,0
22338,"Allegany, NY",0,0,0,0,0,0,0,0,0,0,0,0,0
16470,"Allegany County, MD",0,0,0,0,0,0,0,0,0,0,0,0,0
22269,"Allegany County, NY",0,0,0,0,0,0,0,0,0,0,0,0,0
4740,"Alleghany, NC",0,0,0,0,0,0,0,0,0,0,0,0,0
24737,"Alleghany, ND",0,0,0,0,0,0,0,0,0,0,0,0,0
4584,"Alleghany, NC",0,0,0,0,0,0,0,0,0,0,0,0,0
441,"Alleghany County, VA",0,0,0,0,0,0,0,0,0,0,0,0,0
28456,"Allegheny, PA",0,0,0,0,0,0,0,0,0,0,0,0,0
306,"Allegheny County, PA",17,6,68,7,0,0,0,0,0,2,2,0,0
14001,"Alleman, IA",0,0,0,0,0,0,0,0,0,0,0,0,0
22924,"Allen, NY",0,0,0,0,0,0,0,0,0,0,0,0,0
21278,"Allen, NE",0,0,0,0,0,0,0,0,0,0,0,0,0
29243,"Allen, SD",0,0,0,0,0,0,0,0,0,0,0,0,0
24476,"Allen, ND",0,0,0,0,0,0,0,0,0,0,0,0,0
16892,"Allen, MI",0,0,0,0,0,0,0,0,0,0,0,0,0
26255,"Allen, OH",0,0,0,0,0,0,0,0,0,0,0,0,0
28986,"Allen, PA",0,0,0,0,0,0,0,0,0,0,0,0,0
27129,"Allen, OK",0,0,0,0,0,0,0,0,0,0,0,0,0
13074,"Allen, IN",0,0,0,0,0,0,0,0,0,0,0,0,0
15743,"Allen, KY",0,0,0,0,0,0,0,0,0,0,0,0,0
2793,"Allen, TX",0,0,0,0,0,0,0,0,0,0,0,0,0
14639,"Allen, KS",0,0,0,0,0,0,0,0,0,0,0,0,0
11808,"Allen, IL",0,0,0,0,0,0,0,0,0,0,0,0,0
12215,"Allen County, IN",0,0,0,0,0,0,0,0,0,0,0,0,0
15538,"Allen County, KY",0,0,0,0,0,0,0,0,0,0,0,0,0
16072,"Allen County, LA",0,25,0,1,0,0,0,0,0,0,0,0,0
14228,"Allen County, KS",0,0,0,0,0,0,0,0,0,0,0,0,0
25131,"Allen County, OH",0,0,0,0,0,0,0,0,0,0,0,0,0
24390,"Allendale, ND",0,0,0,0,0,0,0,0,0,0,0,0,0
6782,"Allendale, NJ",0,0,0,0,0,0,0,0,0,0,0,0,0
2271,"Allendale, SC",0,0,0,0,0,0,0,0,0,0,0,0,0
7463,"Allendale, IL",0,0,0,0,0,0,0,0,0,0,0,0,0
20877,"Allendale, MO",0,0,0,0,0,0,0,0,0,0,0,0,0
17928,"Allendale, MI",0,0,0,0,0,0,0,0,0,0,0,0,0
2227,"Allendale County, SC",0,0,0,0,0,0,0,0,0,0,0,0,0
4999,"Allenhurst, GA",0,0,0,0,0,0,0,0,0,0,0,0,0
6783,"Allenhurst, NJ",0,0,0,0,0,0,0,0,0,0,0,0,0
17235,"Allen Park, MI",0,0,0,0,0,0,0,0,0,0,0,0,0
28194,"Allenport, PA",0,0,0,0,0,0,0,0,0,0,0,0,0
11952,"Allens Grove, IL",0,0,0,0,0,0,0,0,0,0,0,0,0
3802,"Allenstown, NH",0,0,0,0,0,0,0,0,0,0,0,0,0
6784,"Allentown, NJ",0,0,0,0,0,0,0,0,0,0,0,0,0
27920,"Allentown, PA",0,25,0,1,0,0,0,0,0,0,0,0,0
5000,"Allentown, GA",0,0,0,0,0,0,0,0,0,0,0,0,0
20049,"Allenville, MO",0,0,0,0,0,0,0,0,0,0,0,0,0
11273,"Allenville, IL",0,0,0,0,0,0,0,0,0,0,0,0,0
14160,"Allerton, IA",0,0,0,0,0,0,0,0,0,0,0,0,0
7464,"Allerton, IL",0,0,0,0,0,0,0,0,0,0,0,0,0
9081,"Allgood, AL",0,0,0,0,0,0,0,0,0,0,0,0,0
4038,"Alliance, NC",0,0,0,0,0,0,0,0,0,0,0,0,0
18341,"Alliance, MN",0,0,0,0,0,0,0,0,0,0,0,0,0
25974,"Alliance, OH",0,0,0,0,0,0,0,0,0,0,0,0,0
22014,"Alliance, NE",0,0,0,0,0,0,0,0,0,0,0,0,0
29763,"Alliance, SD",0,0,0,0,0,0,0,0,0,0,0,0,0
19546,"Alligator, MS",0,0,0,0,0,0,0,0,0,0,0,0,0
11891,"Allin, IL",0,0,0,0,0,0,0,0,0,0,0,0,0
17938,"Allis, MI",0,0,0,0,0,0,0,0,0,0,0,0,0
13372,"Allison, IA",0,0,0,0,0,0,0,0,0,0,0,0,0
15081,"Allison, KS",0,0,0,0,0,0,0,0,0,0,0,0,0
29299,"Allison, SD",0,0,0,0,0,0,0,0,0,0,0,0,0
28641,"Allison, PA",0,0,0,0,0,0,0,0,0,0,0,0,0
11832,"Allison, IL",0,0,0,0,0,0,0,0,0,0,0,0,0
15164,"Allodium, KS",0,0,0,0,0,0,0,0,0,0,0,0,0
32395,"Allouez, WI",0,0,0,0,0,0,0,0,0,0,0,0,0
17689,"Allouez, MI",0,0,0,0,0,0,0,0,0,0,0,0,0
22109,"Alloway, NJ",0,0,0,0,0,0,0,0,0,0,0,0,0
6785,"Alloway Township, NJ",0,0,0,0,0,0,0,0,0,0,0,0,0
9947,"Allport, AR",0,0,0,0,0,0,0,0,0,0,0,0,0
22925,"Alma, NY",0,0,0,0,0,0,0,0,0,0,0,0,0
7465,"Alma, IL",0,0,0,0,0,0,0,0,0,0,0,0,0
24255,"Alma, ND",0,0,0,0,0,0,0,0,0,0,0,0,0
18737,"Alma, MN",0,0,0,0,0,0,0,0,0,0,0,0,0
21368,"Alma, NE",0,0,0,0,0,0,0,0,0,0,0,0,0
5001,"Alma, GA",0,0,0,0,0,0,0,0,0,0,0,0,0
20348,"Alma, MO",0,0,0,0,0,0,0,0,0,0,0,0,0
30883,"Alma, TX",0,0,0,0,0,0,0,0,0,0,0,0,0
14912,"Alma, KS",0,0,0,0,0,0,0,0,0,0,0,0,0
9765,"Alma, AR",0,0,0,0,0,0,0,0,0,0,0,0,0
5750,"Alma, CO",0,0,0,0,0,0,0,0,0,0,0,0,0
8648,"Alma, WI",0,0,0,0,0,0,0,0,0,0,0,0,0
16886,"Alma, MI",0,0,0,0,0,0,0,0,0,0,0,0,0
32518,"Alma Center, WI",0,0,0,0,0,0,0,0,0,0,0,0,0
14729,"Almena, KS",0,0,0,0,0,0,0,0,0,0,0,0,0
32382,"Almena, WI",0,0,0,0,0,0,0,0,0,0,0,0,0
18033,"Almena, MI",0,0,0,0,0,0,0,0,0,0,0,0,0
18021,"Almer, MI",0,0,0,0,0,0,0,0,0,0,0,0,0
17359,"Almira, MI",0,0,0,0,0,0,0,0,0,0,0,0,0
8280,"Almira, WA",0,0,0,0,0,0,0,0,0,0,0,0,0
33406,"Almon, WI",0,0,0,0,0,0,0,0,0,0,0,0,0
22321,"Almond, NY",0,0,0,0,0,0,0,0,0,0,0,0,0
32632,"Almond, WI",0,0,0,0,0,0,0,0,0,0,0,0,0
18213,"Almond, MN",0,0,0,0,0,0,0,0,0,0,0,0,0
16980,"Almont, MI",0,0,0,0,0,0,0,0,0,0,0,0,0
23846,"Almont, ND",0,0,0,0,0,0,0,0,0,0,0,0,0
9655,"Almyra, AR",0,0,0,0,0,0,0,0,0,0,0,0,0
6020,"Alna, ME",0,0,0,0,0,0,0,0,0,0,0,0,0
17424,"Aloha, MI",0,0,0,0,0,0,0,0,0,0,0,0,0
7466,"Alorton, IL",0,0,0,0,0,0,0,0,0,0,0,0,0
29625,"Alpena, SD",0,0,0,0,0,0,0,0,0,0,0,0,0
16758,"Alpena, MI",0,0,0,0,0,0,0,0,0,0,0,0,0
9693,"Alpena, AR",0,0,0,0,0,0,0,0,0,0,0,0,0
16667,"Alpena County, MI",0,0,0,0,0,0,0,0,0,0,0,0,0
6786,"Alpha, NJ",0,0,0,0,0,0,0,0,0,0,0,0,0
1098,"Alpha, MN",0,0,0,0,0,0,0,0,0,0,0,0,0
16938,"Alpha, MI",0,0,0,0,0,0,0,0,0,0,0,0,0
7467,"Alpha, IL",0,0,0,0,0,0,0,0,0,0,0,0,0
29565,"Alpha, SD",0,0,0,0,0,0,0,0,0,0,0,0,0
5002,"Alpharetta, GA",0,0,0,0,0,0,0,0,0,0,0,0,0
33596,"Alpine, WY",0,0,0,0,0,0,0,0,0,0,0,0,0
6787,"Alpine, NJ",0,0,0,0,0,0,0,0,0,0,0,0,0
17677,"Alpine, MI",0,0,0,0,0,0,0,0,0,0,0,0,0
31773,"Alpine, UT",0,0,0,0,0,0,0,0,0,0,0,0,0
66,"Alpine, CA",0,1,0,1,0,0,0,0,0,0,0,0,0
2794,"Alpine, TX",0,0,0,0,0,0,0,0,0,0,0,0,0
3029,"Alpine County, CA",0,0,0,0,0,0,0,0,0,0,0,0,0
28423,"Alsace, PA",0,0,0,0,0,0,0,0,0,0,0,0,0
23732,"Alsen, ND",0,0,0,0,0,0,0,0,0,0,0,0,0
7468,"Alsey, IL",0,0,0,0,0,0,0,0,0,0,0,0,0
7469,"Alsip, IL",0,0,0,0,0,0,0,0,0,0,0,0,0
3803,"Alstead, NH",0,0,0,0,0,0,0,0,0,0,0,0,0
5003,"Alston, GA",0,0,0,0,0,0,0,0,0,0,0,0,0
13363,"Alta, IA",0,0,0,0,0,0,0,0,0,0,0,0,0
31729,"Alta, UT",0,0,0,0,0,0,0,0,0,0,0,0,0
24023,"Alta, ND",0,0,0,0,0,0,0,0,0,0,0,0,0
15193,"Alta, KS",0,0,0,0,0,0,0,0,0,0,0,0,0
14609,"Altamont, KS",0,0,0,0,0,0,0,0,0,0,0,0,0
29467,"Altamont, SD",0,0,0,0,0,0,0,0,0,0,0,0,0
20166,"Altamont, MO",0,0,0,0,0,0,0,0,0,0,0,0,0
30378,"Altamont, TN",0,0,0,0,0,0,0,0,0,0,0,0,0
7470,"Altamont, IL",0,0,0,0,0,0,0,0,0,0,0,0,0
22312,"Altamont, NY",0,0,0,0,0,0,0,0,0,0,0,0,0
31573,"Altamont, UT",0,0,0,0,0,0,0,0,0,0,0,0,0
10372,"Altamonte Springs, FL",0,0,0,0,0,0,0,0,0,0,0,0,0
31892,"Altavista, VA",0,0,0,0,0,0,0,0,0,0,0,0,0
13440,"Alta Vista, IA",0,0,0,0,0,0,0,0,0,0,0,0,0
14913,"Alta Vista, KS",0,0,0,0,0,0,0,0,0,0,0,0,0
18685,"Alta Vista, MN",0,0,0,0,0,0,0,0,0,0,0,0,0
20545,"Altenburg, MO",0,0,0,0,0,0,0,0,0,0,0,0,0
10537,"Altha, FL",0,0,0,0,0,0,0,0,0,0,0,0,0
9886,"Altheimer, AR",0,0,0,0,0,0,0,0,0,0,0,0,0
22695,"Altmar, NY",0,0,0,0,0,0,0,0,0,0,0,0,0
33036,"Alto, WI",0,0,0,0,0,0,0,0,0,0,0,0,0
29830,"Alto, SD",0,0,0,0,0,0,0,0,0,0,0,0,0
11840,"Alto, IL",0,0,0,0,0,0,0,0,0,0,0,0,0
5004,"Alto, GA",0,0,0,0,0,0,0,0,0,0,0,0,0
30754,"Alto, TX",0,0,0,0,0,0,0,0,0,0,0,0,0
12364,"Alton, IN",0,0,0,0,0,0,0,0,0,0,0,0,0
29279,"Alton, SD",0,0,0,0,0,0,0,0,0,0,0,0,0
31691,"Alton, UT",0,0,0,0,0,0,0,0,0,0,0,0,0
31060,"Alton, TX",0,0,0,0,0,0,0,0,0,0,0,0,0
20523,"Alton, MO",0,0,0,0,0,0,0,0,0,0,0,0,0
14743,"Alton, KS",0,0,0,0,0,0,0,0,0,0,0,0,0
14070,"Alton, IA",0,0,0,0,0,0,0,0,0,0,0,0,0
6021,"Alton, ME",0,0,0,0,0,0,0,0,0,0,0,0,0
7472,"Alton, IL",0,0,0,0,0,0,0,0,0,0,0,0,0
3804,"Alton, NH",0,0,0,0,0,0,0,0,0,0,0,0,0
19372,"Alton, MN",0,0,0,0,0,0,0,0,0,0,0,0,0
19005,"Altona, MN",0,0,0,0,0,0,0,0,0,0,0,0,0
23044,"Altona, NY",0,0,0,0,0,0,0,0,0,0,0,0,0
7473,"Altona, IL",0,0,0,0,0,0,0,0,0,0,0,0,0
12379,"Altona, IN",0,0,0,0,0,0,0,0,0,0,0,0,0
27503,"Altoona, PA",0,25,0,1,0,0,0,0,0,0,0,0,0
14932,"Altoona, KS",0,0,0,0,0,0,0,0,0,0,0,0,0
9168,"Altoona, AL",0,0,0,0,0,0,0,0,0,0,0,0,0
8649,"Altoona, WI",0,0,0,0,0,0,0,0,0,0,0,0,0
13985,"Altoona, IA",0,0,0,0,0,0,0,0,0,0,0,0,0
29244,"Altoona, SD",0,0,0,0,0,0,0,0,0,0,0,0,0
7471,"Alto Pass, IL",0,0,0,0,0,0,0,0,0,0,0,0,0
15082,"Altory, KS",0,0,0,0,0,0,0,0,0,0,0,0,0
1099,"Altura, MN",0,0,0,0,0,0,0,0,0,0,0,0,0
3086,"Alturas, CA",0,0,0,0,0,0,0,0,0,0,0,0,0
26878,"Altus, OK",0,0,0,0,0,0,0,0,0,0,0,0,0
9815,"Altus, AR",0,0,0,0,0,0,0,0,0,0,0,0,0
27239,"Alva, OK",0,0,0,0,0,0,0,0,0,0,0,0,0
7474,"Alvan, IL",0,0,0,0,0,0,0,0,0,0,0,0,0
2795,"Alvarado, TX",0,0,0,0,0,0,0,0,0,0,0,0,0
1100,"Alvarado, MN",0,0,0,0,0,0,0,0,0,0,0,0,0
7475,"Alvin, IL",0,0,0,0,0,0,0,0,0,0,0,0,0
2796,"Alvin, TX",0,0,0,0,0,0,0,0,0,0,0,0,0
33046,"Alvin, WI",0,0,0,0,0,0,0,0,0,0,0,0,0
22041,"Alvo, NE",0,0,0,0,0,0,0,0,0,0,0,0,0
13845,"Alvord, IA",0,0,0,0,0,0,0,0,0,0,0,0,0
31546,"Alvord, TX",0,0,0,0,0,0,0,0,0,0,0,0,0
18555,"Alvwood, MN",0,0,0,0,0,0,0,0,0,0,0,0,0
3087,"Amador, CA",0,0,0,0,0,0,0,0,0,0,0,0,0
18333,"Amador, MN",0,0,0,0,0,0,0,0,0,0,0,0,0
10155,"Amador City, CA",0,0,0,0,0,0,0,0,0,0,0,0,0
3030,"Amador County, CA",44,10,7,1,1,0,0,1,0,0,3,0,0
9875,"Amagon, AR",0,0,0,0,0,0,0,0,0,0,0,0,0
31620,"Amalga, UT",0,0,0,0,0,0,0,0,0,0,0,0,0
25463,"Amanda, OH",0,0,0,0,0,0,0,0,0,0,0,0,0
8845,"Amargosa Valley, NV",0,0,0,0,0,0,0,0,0,0,0,0,0
2797,"Amarillo, TX",0,0,0,0,0,0,0,0,0,0,0,0,0
19941,"Amazonia, MO",0,0,0,0,0,0,0,0,0,0,0,0,0
26841,"Amber, OK",0,0,0,0,0,0,0,0,0,0,0,0,0
17780,"Amber, MI",0,0,0,0,0,0,0,0,0,0,0,0,0
33220,"Amberg, WI",0,0,0,0,0,0,0,0,0,0,0,0,0
25542,"Amberley, OH",0,0,0,0,0,0,0,0,0,0,0,0,0
12317,"Ambia, IN",0,0,0,0,0,0,0,0,0,0,0,0,0
9488,"Ambler, AK",0,0,0,0,0,0,0,0,0,0,0,0,0
28012,"Ambler, PA",0,0,0,0,0,0,0,0,0,0,0,0,0
23343,"Amboy, NY",0,0,0,0,0,0,0,0,0,0,0,0,0
1101,"Amboy, MN",0,0,0,0,0,0,0,0,0,0,0,0,0
12638,"Amboy, IN",0,0,0,0,0,0,0,0,0,0,0,0,0
7476,"Amboy, IL",0,0,0,0,0,0,0,0,0,0,0,0,0
26288,"Amboy, OH",0,0,0,0,0,0,0,0,0,0,0,0,0
17569,"Amboy, MI",0,0,0,0,0,0,0,0,0,0,0,0,0
27434,"Ambridge, PA",0,0,0,0,0,0,0,0,0,0,0,0,0
23750,"Ambrose, ND",0,0,0,0,0,0,0,0,0,0,0,0,0
5005,"Ambrose, GA",0,0,0,0,0,0,0,0,0,0,0,0,0
25323,"Amelia, OH",0,0,0,0,0,0,0,0,0,0,0,0,0
957,"Amelia County, VA",0,0,0,0,0,0,0,0,0,0,0,0,0
23707,"Amenia, ND",0,0,0,0,0,0,0,0,0,0,0,0,0
23093,"Amenia, NY",0,0,0,0,0,0,0,0,0,0,0,0,0
29340,"America, SD",0,0,0,0,0,0,0,0,0,0,0,0,0
26145,"American, OH",0,0,0,0,0,0,0,0,0,0,0,0,0
3088,"American Canyon, CA",0,0,0,0,0,0,0,0,0,0,0,0,0
10867,"American Falls, ID",0,0,0,0,0,0,0,0,0,0,0,0,0
31774,"American Fork, UT",0,0,0,0,0,0,0,0,0,0,0,0,0
24391,"Americus, ND",0,0,0,0,0,0,0,0,0,0,0,0,0
5006,"Americus, GA",0,0,0,0,0,0,0,0,0,0,0,0,0
14640,"Americus, KS",0,0,0,0,0,0,0,0,0,0,0,0,0
8650,"Amery, WI",0,0,0,0,0,0,0,0,0,0,0,0,0
31208,"Ames, TX",0,0,0,0,0,0,0,0,0,0,0,0,0
26174,"Ames, OH",0,0,0,0,0,0,0,0,0,0,0,0,0
26991,"Ames, OK",0,0,0,0,0,0,0,0,0,0,0,0,0
22539,"Ames, NY",0,0,0,0,0,0,0,0,0,0,0,0,0
14083,"Ames, IA",2,2,0,1,0,0,0,0,0,1,0,0,0
447,"Amesbury, MA",241,7,0,5,0,0,0,0,0,3,0,0,0
16644,"Amesbury Town, MA",0,0,0,0,0,0,0,0,0,0,0,0,0
25250,"Amesville, OH",0,0,0,0,0,0,0,0,0,0,0,0,0
3805,"Amherst, NH",0,0,0,0,0,0,0,0,0,0,0,0,0
31880,"Amherst, VA",0,0,0,0,0,0,0,0,0,0,0,0,0
23107,"Amherst, NY",33,4,258,1,0,0,0,0,0,0,2,0,0
2,"Amherst, MA",88,6,25,19,0,0,2,2,2,7,1,0,0
6022,"Amherst, ME",0,0,0,0,0,0,0,0,0,0,0,0,0
31180,"Amherst, TX",0,0,0,0,0,0,0,0,0,0,0,0,0
22023,"Amherst, NE",0,0,0,0,0,0,0,0,0,0,0,0,0
25718,"Amherst, OH",0,0,0,0,0,0,0,0,0,0,0,0,0
18458,"Amherst, MN",0,0,0,0,0,0,0,0,0,0,0,0,0
32633,"Amherst, WI",0,0,0,0,0,0,0,0,0,0,0,0,0
958,"Amherst County, VA",0,0,0,0,0,0,0,0,0,0,0,0,0
32634,"Amherst Junction, WI",0,0,0,0,0,0,0,0,0,0,0,0,0
23932,"Amidon, ND",0,0,0,0,0,0,0,0,0,0,0,0,0
18697,"Amiret, MN",0,0,0,0,0,0,0,0,0,0,0,0,0
16373,"Amite City, LA",0,0,0,0,0,0,0,0,0,0,0,0,0
19451,"Amite County, MS",0,0,0,0,0,0,0,0,0,0,0,0,0
11846,"Amity, IL",0,0,0,0,0,0,0,0,0,0,0,0,0
6523,"Amity, OR",0,0,0,0,0,0,0,0,0,0,0,0,0
28424,"Amity, PA",0,0,0,0,0,0,0,0,0,0,0,0,0
22926,"Amity, NY",0,0,0,0,0,0,0,0,0,0,0,0,0
9720,"Amity, AR",0,0,0,0,0,0,0,0,0,0,0,0,0
6023,"Amity, ME",0,0,0,0,0,0,0,0,0,0,0,0,0
20174,"Amity, MO",0,0,0,0,0,0,0,0,0,0,0,0,0
24093,"Amity, ND",0,0,0,0,0,0,0,0,0,0,0,0,0
22804,"Amityville, NY",0,0,0,0,0,0,0,0,0,0,0,0,0
10740,"Ammon, ID",0,0,0,0,0,0,0,0,0,0,0,0,0
32999,"Amnicon, WI",0,0,0,0,0,0,0,0,0,0,0,0,0
12478,"Amo, IN",0,0,0,0,0,0,0,0,0,0,0,0,0
18380,"Amo, MN",0,0,0,0,0,0,0,0,0,0,0,0,0
24136,"Amor, ND",0,0,0,0,0,0,0,0,0,0,0,0,0
18919,"Amor, MN",0,0,0,0,0,0,0,0,0,0,0,0,0
19981,"Amoret, MO",0,0,0,0,0,0,0,0,0,0,0,0,0
26666,"Amorita, OK",0,0,0,0,0,0,0,0,0,0,0,0,0
19695,"Amory, MS",0,0,0,0,0,0,0,0,0,0,0,0,0
19982,"Amsterdam, MO",0,0,0,0,0,0,0,0,0,0,0,0,0
25642,"Amsterdam, OH",0,0,0,0,0,0,0,0,0,0,0,0,0
22540,"Amsterdam, NY",0,0,0,0,0,0,0,0,0,0,0,0,0
24588,"Amundsville, ND",0,0,0,0,0,0,0,0,0,0,0,0,0
29132,"Amwell, PA",0,0,0,0,0,0,0,0,0,0,0,0,0
16402,"Anacoco, LA",0,0,0,0,0,0,0,0,0,0,0,0,0
21158,"Anaconda-Deer Lodge, MT",0,0,0,0,0,0,0,0,0,0,0,0,0
8281,"Anacortes, WA",0,0,0,0,0,0,0,0,0,0,0,0,0
26706,"Anadarko, OK",0,0,0,0,0,0,0,0,0,0,0,0,0
187,"Anaheim, CA",32,7,23,9,4,0,0,1,1,3,1,0,0
2127,"Anahola, HI",0,0,0,0,0,0,0,0,0,0,0,0,0
30749,"Anahuac, TX",0,0,0,0,0,0,0,0,0,0,0,0,0
9385,"Anaktuvuk Pass, AK",0,0,0,0,0,0,0,0,0,0,0,0,0
23807,"Anamoose, ND",0,0,0,0,0,0,0,0,0,0,0,0,0
13769,"Anamosa, IA",0,0,0,0,0,0,0,0,0,0,0,0,0
32236,"Anawalt, WV",0,0,0,0,0,0,0,0,0,0,0,0,0
11209,"Anchor, IL",0,0,0,0,0,0,0,0,0,0,0,0,0
8834,"Anchorage, AK",47,4,2,4,3,0,3,0,0,0,2,0,0
15813,"Anchorage, KY",0,0,0,0,0,0,0,0,0,0,0,0,0
23054,"Ancram, NY",0,0,0,0,0,0,0,0,0,0,0,0,0
14851,"Andale, KS",0,0,0,0,0,0,0,0,0,0,0,0,0
745,"Andalusia, AL",65,13,10,3,0,0,1,0,0,0,1,0,0
7477,"Andalusia, IL",0,0,0,0,0,0,0,0,0,0,0,0,0
24024,"Anderson, ND",0,0,0,0,0,0,0,0,0,0,0,0,0
32873,"Anderson, WI",0,0,0,0,0,0,0,0,0,0,0,0,0
30974,"Anderson, TX",0,0,0,0,0,0,0,0,0,0,0,0,0
9226,"Anderson, AL",0,0,0,0,0,0,0,0,0,0,0,0,0
12600,"Anderson, IN",0,0,0,0,0,0,0,0,0,0,0,0,0
3089,"Anderson, CA",0,0,0,0,0,0,0,0,0,0,0,0,0
21895,"Anderson, NE",0,0,0,0,0,0,0,0,0,0,0,0,0
20405,"Anderson, MO",0,0,0,0,0,0,0,0,0,0,0,0,0
9455,"Anderson, AK",0,0,0,0,0,0,0,0,0,0,0,0,0
2272,"Anderson, SC",0,0,0,0,0,0,0,0,0,0,0,0,0
11493,"Anderson, IL",0,0,0,0,0,0,0,0,0,0,0,0,0
26312,"Anderson, OH",0,0,0,0,0,0,0,0,0,0,0,0,0
2228,"Anderson County, SC",0,0,0,0,0,0,0,0,0,0,0,0,0
14229,"Anderson County, KS",0,0,0,0,0,0,0,0,0,0,0,0,0
2541,"Anderson County, TX",0,0,0,0,0,0,0,0,0,0,0,0,0
30170,"Anderson County, TN",0,0,0,0,0,0,0,0,0,0,0,0,0
15539,"Anderson County, KY",0,0,0,0,0,0,0,0,0,0,0,0,0
5007,"Andersonville, GA",0,0,0,0,0,0,0,0,0,0,0,0,0
23082,"Andes, NY",0,0,0,0,0,0,0,0,0,0,0,0,0
29444,"Andover, SD",0,0,0,0,0,0,0,0,0,0,0,0,0
3524,"Andover, VT",0,0,0,0,0,0,0,0,0,0,0,0,0
3806,"Andover, NH",0,0,0,0,0,0,0,0,0,0,0,0,0
448,"Andover, MA",64,5,125,14,1,0,3,2,0,4,0,0,0
1102,"Andover, MN",0,0,0,0,0,0,0,0,0,0,0,0,0
6024,"Andover, ME",0,0,0,0,0,0,0,0,0,0,0,0,0
6788,"Andover, NJ",0,0,0,0,0,0,0,0,0,0,0,0,0
5538,"Andover, CT",0,0,0,0,0,0,0,0,0,0,0,0,0
14390,"Andover, KS",0,0,0,0,0,0,0,0,0,0,0,0,0
13478,"Andover, IA",0,0,0,0,0,0,0,0,0,0,0,0,0
7478,"Andover, IL",0,0,0,0,0,0,0,0,0,0,0,0,0
